X,Log base 2
582.5,9.186114239541643
583.0,9.187352073200497
583.5,9.188588845707349
584.0,9.189824558880018
584.5,9.191059214531656
585.0,9.192292814470767
585.5,9.193525360501216
586.0,9.194756854422248
586.5,9.19598729802851
587.0,9.197216693110052
587.5,9.198445041452363
588.0,9.199672344836364
588.5,9.200898605038445
589.0,9.20212382383046
589.5,9.203348002979762
590.0,9.204571144249204
590.5,9.205793249397157
591.0,9.207014320177532
591.5,9.208234358339789
592.0,9.20945336562895
592.5,9.210671343785622
593.0,9.211888294546004
593.5,9.213104219641906
594.0,9.214319120800766
594.5,9.215532999745657
595.0,9.216745858195306
595.5,9.217957697864113
596.0,9.219168520462162
596.5,9.220378327695228
597.0,9.221587121264806
597.5,9.222794902868111
598.0,9.224001674198105
598.5,9.225207436943501
599.0,9.226412192788786
599.5,9.227615943414223
600.0,9.228818690495881
600.5,9.230020435705635
601.0,9.231221180711186
601.5,9.232420927176076
602.0,9.233619676759702
602.5,9.234817431117325
603.0,9.236014191900084
603.5,9.237209960755022
604.0,9.238404739325079
604.5,9.239598529249124
605.0,9.240791332161956
605.5,9.24198314969433
606.0,9.243173983472952
606.5,9.24436383512051
607.0,9.245552706255681
607.5,9.246740598493144
608.0,9.247927513443585
608.5,9.249113452713729
609.0,9.250298417906333
609.5,9.251482410620213
610.0,9.252665432450248
610.5,9.253847484987404
611.0,9.25502856981873
611.5,9.256208688527387
612.0,9.257387842692651
612.5,9.258566033889933
613.0,9.259743263690781
613.5,9.260919533662905
614.0,9.262094845370179
614.5,9.263269200372662
615.0,9.264442600226602
615.5,9.265615046484458
616.0,9.266786540694902
616.5,9.26795708440284
617.0,9.269126679149418
617.5,9.27029532647204
618.0,9.271463027904375
618.5,9.27262978497637
619.0,9.273795599214264
619.5,9.274960472140602
620.0,9.276124405274238
620.5,9.277287400130357
621.0,9.278449458220482
621.5,9.279610581052484
622.0,9.280770770130603
622.5,9.281930026955443
623.0,9.283088353024002
623.5,9.28424574982967
624.0,9.285402218862249
624.5,9.286557761607957
625.0,9.287712379549449
625.5,9.28886607416582
626.0,9.290018846932618
626.5,9.29117069932186
627.0,9.29232163280204
627.5,9.293471648838134
628.0,9.294620748891626
628.5,9.295768934420508
629.0,9.296916206879288
629.5,9.298062567719017
630.0,9.29920801838728
630.5,9.30035256032822
631.0,9.30149619498255
631.5,9.302638923787553
632.0,9.303780748177102
632.5,9.304921669581672
633.0,9.306061689428342
633.5,9.30720080914081
634.0,9.308339030139408
634.5,9.309476353841106
635.0,9.310612781659529
635.5,9.311748315004959
636.0,9.312882955284355
636.5,9.314016703901357
637.0,9.3151495622563
637.5,9.31628153174622
638.0,9.31741261376487
638.5,9.318542809702723
639.0,9.319672120946995
639.5,9.320800548881637
640.0,9.321928094887362
640.5,9.323054760341646
641.0,9.324180546618742
641.5,9.325305455089682
642.0,9.326429487122303
642.5,9.32755264408124
643.0,9.328674927327947
643.5,9.329796338220701
644.0,9.330916878114618
644.5,9.332036548361652
645.0,9.333155350310616
645.5,9.33427328530719
646.0,9.335390354693924
646.5,9.336506559810255
647.0,9.337621901992508
647.5,9.338736382573916
648.0,9.339850002884624
648.5,9.3409627642517
649.0,9.342074667999139
649.5,9.34318571544788
650.0,9.344295907915816
650.5,9.345405246717796
651.0,9.346513733165635
651.5,9.347621368568134
652.0,9.348728154231077
652.5,9.349834091457247
653.0,9.350939181546432
653.5,9.352043425795433
654.0,9.353146825498083
654.5,9.354249381945241
655.0,9.355351096424812
655.5,9.356451970221755
656.0,9.357552004618084
656.5,9.358651200892886
657.0,9.35974956032233
657.5,9.360847084179664
658.0,9.361943773735241
658.5,9.363039630256514
659.0,9.364134655008051
659.5,9.365228849251544
660.0,9.366322214245816
660.5,9.367414751246828
661.0,9.368506461507693
661.5,9.369597346278677
662.0,9.370687406807217
662.5,9.371776644337924
663.0,9.372865060112588
663.5,9.373952655370193
664.0,9.375039431346925
664.5,9.376125389276174
665.0,9.377210530388552
665.5,9.378294855911891
666.0,9.379378367071261
666.5,9.380461065088973
667.0,9.381542951184585
667.5,9.382624026574916
668.0,9.383704292474052
668.5,9.384783750093353
669.0,9.38586240064146
669.5,9.386940245324311
670.0,9.388017285345136
670.5,9.389093521904474
671.0,9.390168956200183
671.5,9.391243589427443
672.0,9.39231742277876
672.5,9.393390457443987
673.0,9.394462694610317
673.5,9.395534135462302
674.0,9.396604781181859
674.5,9.397674632948268
675.0,9.398743691938193
675.5,9.399811959325685
676.0,9.400879436282183
676.5,9.401946123976536
677.0,9.403012023574997
677.5,9.404077136241234
678.0,9.405141463136344
678.5,9.406205005418855
679.0,9.407267764244732
679.5,9.40832974076739
680.0,9.409390936137703
680.5,9.410451351503994
681.0,9.411510988012072
681.5,9.41256984680521
682.0,9.413627929024173
682.5,9.414685235807214
683.0,9.41574176829009
683.5,9.41679752760606
684.0,9.417852514885897
684.5,9.4189067312579
685.0,9.419960177847889
685.5,9.421012855779226
686.0,9.422064766172813
686.5,9.4231159101471
687.0,9.4241662888181
687.5,9.425215903299383
688.0,9.426264754702098
688.5,9.427312844134963
689.0,9.428360172704291
689.5,9.429406741513981
690.0,9.430452551665532
690.5,9.43149760425805
691.0,9.432541900388259
691.5,9.433585441150495
692.0,9.434628227636725
692.5,9.43567026093655
693.0,9.436711542137214
693.5,9.437752072323603
694.0,9.43879185257826
694.5,9.439830883981392
695.0,9.44086916761087
695.5,9.44190670454224
696.0,9.442943495848729
696.5,9.443979542601253
697.0,9.445014845868423
697.5,9.44604940671655
698.0,9.447083226209653
698.5,9.448116305409464
699.0,9.449148645375436
699.5,9.450180247164754
700.0,9.451211111832329
700.5,9.452241240430817
701.0,9.453270634010623
701.5,9.454299293619899
702.0,9.45532722030456
702.5,9.456354415108288
703.0,9.457380879072534
703.5,9.458406613236532
704.0,9.459431618637296
704.5,9.460455896309636
705.0,9.461479447286155
705.5,9.462502272597265
706.0,9.46352437327118
706.5,9.46454575033394
707.0,9.4655664048094
707.5,9.466586337719244
708.0,9.467605550082997
708.5,9.468624042918018
709.0,9.469641817239516
709.5,9.470658874060552
710.0,9.471675214392045
710.5,9.47269083924278
711.0,9.473705749619416
711.5,9.474719946526482
712.0,9.475733430966399
712.5,9.476746203939467
713.0,9.477758266443889
713.5,9.478769619475763
714.0,9.479780264029099
714.5,9.480790201095816
715.0,9.481799431665753
715.5,9.482807956726667
716.0,9.483815777264256
716.5,9.484822894262146
717.0,9.485829308701904
717.5,9.486835021563051
718.0,9.487840033823051
718.5,9.488844346457336
719.0,9.489847960439297
719.5,9.490850876740298
720.0,9.491853096329674
720.5,9.492854620174748
721.0,9.493855449240822
721.5,9.494855584491198
722.0,9.49585502688717
722.5,9.496853777388042
723.0,9.497851836951117
723.5,9.498849206531725
724.0,9.499845887083206
724.5,9.50084187955693
725.0,9.501837184902296
725.5,9.502831804066744
726.0,9.50382573799575
726.5,9.504818987632841
727.0,9.505811553919594
727.5,9.506803437795647
728.0,9.507794640198696
728.5,9.508785162064513
729.0,9.509775004326936
729.5,9.510764167917891
730.0,9.51175265376738
730.5,9.512740462803498
731.0,9.513727595952437
731.5,9.514714054138487
732.0,9.515699838284043
732.5,9.51668494930961
733.0,9.517669388133811
733.5,9.51865315567339
734.0,9.519636252843213
734.5,9.52061868055628
735.0,9.521600439723727
735.5,9.522581531254831
736.0,9.523561956057012
736.5,9.524541715035848
737.0,9.52552080909507
737.5,9.526499239136566
738.0,9.527477006060396
738.5,9.52845411076479
739.0,9.52943055414615
739.5,9.530406337099068
740.0,9.531381460516313
740.5,9.532355925288847
741.0,9.533329732305834
741.5,9.53430288245463
742.0,9.535275376620802
742.5,9.536247215688128
743.0,9.537218400538595
743.5,9.53818893205242
744.0,9.539158811108031
744.5,9.5401280385821
745.0,9.541096615349524
745.5,9.542064542283443
746.0,9.543031820255237
746.5,9.543998450134541
747.0,9.544964432789238
747.5,9.545929769085467
748.0,9.546894459887637
748.5,9.547858506058416
749.0,9.54882190845875
749.5,9.54978466794786
750.0,9.550746785383243
750.5,9.55170826162069
751.0,9.552669097514272
751.5,9.553629293916364
752.0,9.554588851677638
752.5,9.555547771647065
753.0,9.556506054671928
753.5,9.557463701597824
754.0,9.558420713268664
754.5,9.559377090526683
755.0,9.560332834212442
755.5,9.561287945164828
756.0,9.562242424221072
756.5,9.563196272216738
757.0,9.564149489985732
757.5,9.565102078360313
758.0,9.566054038171092
758.5,9.567005370247033
759.0,9.567956075415466
759.5,9.568906154502084
760.0,9.569855608330949
760.5,9.570804437724497
761.0,9.571752643503546
761.5,9.572700226487292
762.0,9.573647187493322
762.5,9.57459352733761
763.0,9.57553924683453
763.5,9.576484346796851
764.0,9.57742882803575
764.5,9.578372691360805
765.0,9.579315937580015
765.5,9.580258567499788
766.0,9.581200581924957
766.5,9.582141981658777
767.0,9.583082767502933
767.5,9.584022940257542
768.0,9.584962500721156
768.5,9.585901449690772
769.0,9.586839787961827
769.5,9.58777751632821
770.0,9.588714635582264
770.5,9.589651146514786
771.0,9.590587049915035
771.5,9.591522346570734
772.0,9.59245703726808
772.5,9.593391122791736
773.0,9.594324603924848
773.5,9.595257481449035
774.0,9.59618975614441
774.5,9.597121428789569
775.0,9.5980525001616
775.5,9.59898297103609
776.0,9.599912842187127
776.5,9.600842114387302
777.0,9.60177078840771
777.5,9.602698865017965
778.0,9.603626344986193
778.5,9.604553229079038
779.0,9.605479518061669
779.5,9.606405212697785
780.0,9.60733031374961
780.5,9.608254821977908
781.0,9.60917873814198
781.5,9.610102062999664
782.0,9.611024797307353
782.5,9.61194694181998
783.0,9.612868497291041
783.5,9.61378946447258
784.0,9.614709844115207
784.5,9.615629636968098
785.0,9.61654884377899
785.5,9.617467465294196
786.0,9.618385502258606
786.5,9.619302955415687
787.0,9.620219825507487
787.5,9.621136113274641
788.0,9.622051819456376
788.5,9.62296694479051
789.0,9.623881490013458
789.5,9.624795455860237
790.0,9.625708843064466
790.5,9.62662165235837
791.0,9.627533884472792
791.5,9.62844554013718
792.0,9.62935662007961
792.5,9.63026712502677
793.0,9.63117705570398
793.5,9.632086412835182
794.0,9.632995197142957
794.5,9.63390340934852
795.0,9.634811050171718
795.5,9.635718120331047
796.0,9.63662462054365
796.5,9.63753055152531
797.0,9.638435913990472
797.5,9.639340708652231
798.0,9.640244936222345
798.5,9.641148597411233
799.0,9.642051692927977
799.5,9.642954223480332
800.0,9.643856189774725
800.5,9.644757592516257
801.0,9.64565843240871
801.5,9.646558710154547
802.0,9.64745842645492
802.5,9.648357582009666
803.0,9.649256177517314
803.5,9.650154213675094
804.0,9.651051691178928
804.5,9.651948610723446
805.0,9.65284497300198
805.5,9.653740778706569
806.0,9.654636028527968
806.5,9.655530723155643
807.0,9.656424863277781
807.5,9.657318449581288
808.0,9.658211482751796
808.5,9.659103963473662
809.0,9.659995892429977
809.5,9.660887270302567
810.0,9.661778097771988
810.5,9.662668375517542
811.0,9.663558104217273
811.5,9.664447284547972
812.0,9.665335917185176
812.5,9.66622400280318
813.0,9.667111542075027
813.5,9.667998535672528
814.0,9.668884984266247
814.5,9.669770888525518
815.0,9.67065624911844
815.5,9.671541066711884
816.0,9.672425341971495
816.5,9.673309075561695
817.0,9.674192268145683
817.5,9.675074920385445
818.0,9.67595703294175
818.5,9.676838606474153
819.0,9.677719641641009
819.5,9.678600139099458
820.0,9.679480099505446
820.5,9.680359523513713
821.0,9.681238411777805
821.5,9.682116764950074
822.0,9.682994583681683
822.5,9.683871868622603
823.0,9.684748620421626
823.5,9.685624839726355
824.0,9.686500527183219
824.5,9.687375683437468
825.0,9.688250309133178
825.5,9.689124404913258
826.0,9.689997971419446
826.5,9.690871009292314
827.0,9.691743519171276
827.5,9.69261550169458
828.0,9.693486957499326
828.5,9.694357887221452
829.0,9.69522829149575
829.5,9.696098170955864
830.0,9.696967526234287
830.5,9.697836357962377
831.0,9.698704666770345
831.5,9.699572453287269
832.0,9.700439718141093
832.5,9.701306461958625
833.0,9.702172685365548
833.5,9.703038388986418
834.0,9.703903573444663
834.5,9.704768239362599
835.0,9.705632387361415
835.5,9.706496018061188
836.0,9.707359132080883
836.5,9.708221730038353
837.0,9.709083812550343
837.5,9.709945380232497
838.0,9.710806433699352
838.5,9.711666973564347
839.0,9.712527000439824
839.5,9.71338651493703
840.0,9.714245517666123
840.5,9.715104009236168
841.0,9.715961990255144
841.5,9.71681946132995
842.0,9.717676423066395
842.5,9.71853287606922
843.0,9.719388820942083
843.5,9.720244258287567
844.0,9.721099188707186
844.5,9.721953612801386
845.0,9.722807531169547
845.5,9.723660944409984
846.0,9.72451385311995
846.5,9.725366257895642
847.0,9.726218159332198
847.5,9.727069558023706
848.0,9.727920454563199
848.5,9.728770849542663
849.0,9.729620743553038
849.5,9.73047013718422
850.0,9.731319031025064
850.5,9.732167425663386
851.0,9.733015321685963
851.5,9.733862719678543
852.0,9.734709620225837
852.5,9.735556023911535
853.0,9.73640193131829
853.5,9.737247343027738
854.0,9.73809225962049
854.5,9.73893668167614
855.0,9.73978060977326
855.5,9.740624044489413
856.0,9.741466986401146
856.5,9.742309436084
857.0,9.7431513941125
857.5,9.743992861060175
858.0,9.744833837499545
858.5,9.745674324002135
859.0,9.746514321138463
859.5,9.747353829478062
860.0,9.74819284958946
860.5,9.749031382040204
861.0,9.749869427396844
861.5,9.750706986224948
862.0,9.751544059089099
862.5,9.752380646552893
863.0,9.753216749178955
863.5,9.754052367528924
864.0,9.754887502163468
864.5,9.755722153642282
865.0,9.756556322524087
865.5,9.757390009366638
866.0,9.758223214726724
866.5,9.75905593916017
867.0,9.759888183221834
867.5,9.760719947465624
868.0,9.761551232444479
868.5,9.762382038710392
869.0,9.7632123668144
869.5,9.764042217306587
870.0,9.76487159073609
870.5,9.7657004876511
871.0,9.766528908598865
871.5,9.767356854125685
872.0,9.768184324776927
872.5,9.769011321097015
873.0,9.76983784362944
873.5,9.77066389291676
874.0,9.7714894695006
874.5,9.772314573921653
875.0,9.77313920671969
875.5,9.773963368433558
876.0,9.774787059601174
876.5,9.775610280759539
877.0,9.776433032444734
877.5,9.777255315191923
878.0,9.778077129535358
878.5,9.778898476008376
879.0,9.779719355143405
879.5,9.78053976747196
880.0,9.78135971352466
880.5,9.782179193831208
881.0,9.782998208920414
881.5,9.783816759320182
882.0,9.784634845557521
882.5,9.785452468158542
883.0,9.786269627648466
883.5,9.787086324551616
884.0,9.787902559391432
884.5,9.788718332690458
885.0,9.78953364497036
885.5,9.790348496751914
886.0,9.791162888555018
886.5,9.79197682089869
887.0,9.792790294301064
887.5,9.793603309279407
888.0,9.794415866350105
888.5,9.795227966028678
889.0,9.79603960882977
889.5,9.79685079526716
890.0,9.79766152585376
890.5,9.798471801101618
891.0,9.799281621521923
891.5,9.800090987624994
892.0,9.800899899920305
892.5,9.801708358916462
893.0,9.802516365121223
893.5,9.80332391904149
894.0,9.804131021183318
894.5,9.804937672051908
895.0,9.805743872151618
895.5,9.806549621985962
896.0,9.807354922057604
896.5,9.808159772868375
897.0,9.80896417491926
897.5,9.809768128710413
898.0,9.810571634741146
898.5,9.811374693509942
899.0,9.812177305514448
899.5,9.812979471251483
900.0,9.813781191217037
900.5,9.814582465906277
901.0,9.815383295813538
901.5,9.816183681432342
902.0,9.81698362325538
902.5,9.817783121774534
903.0,9.818582177480858
903.5,9.8193807908646
904.0,9.820178962415188
904.5,9.82097669262124
905.0,9.821773981970567
905.5,9.822570830950168
906.0,9.823367240046235
906.5,9.824163209744158
907.0,9.824958740528523
907.5,9.825753832883112
908.0,9.826548487290914
908.5,9.827342704234116
909.0,9.828136484194108
909.5,9.828929827651486
910.0,9.829722735086058
910.5,9.830515206976838
911.0,9.831307243802051
911.5,9.832098846039134
912.0,9.832890014164741
912.5,9.833680748654741
913.0,9.834471049984222
913.5,9.835260918627489
914.0,9.83605035505807
914.5,9.836839359748716
915.0,9.837627933171404
915.5,9.838416075797337
916.0,9.839203788096944
916.5,9.839991070539886
917.0,9.840777923595054
917.5,9.841564347730575
918.0,9.842350343413807
918.5,9.84313591111135
919.0,9.843921051289035
919.5,9.844705764411938
920.0,9.845490050944376
920.5,9.846273911349906
921.0,9.847057346091336
921.5,9.847840355630714
922.0,9.848622940429339
922.5,9.849405100947758
923.0,9.850186837645774
923.5,9.850968150982439
924.0,9.851749041416058
924.5,9.852529509404196
925.0,9.853309555403674
925.5,9.854089179870574
926.0,9.854868383260236
926.5,9.855647166027266
927.0,9.85642552862553
927.5,9.857203471508166
928.0,9.857980995127573
928.5,9.858758099935422
929.0,9.859534786382653
929.5,9.860311054919482
930.0,9.861086905995395
930.5,9.861862340059151
931.0,9.862637357558794
931.5,9.863411958941638
932.0,9.86418614465428
932.5,9.8649599151426
933.0,9.86573327085176
933.5,9.866506212226202
934.0,9.867278739709661
934.5,9.868050853745158
935.0,9.868822554774999
935.5,9.869593843240784
936.0,9.870364719583405
936.5,9.871135184243045
937.0,9.871905237659186
937.5,9.872674880270605
938.0,9.873444112515376
938.5,9.874212934830874
939.0,9.874981347653774
939.5,9.875749351420055
940.0,9.876516946565
940.5,9.877284133523196
941.0,9.878050912728536
941.5,9.878817284614229
942.0,9.879583249612784
942.5,9.880348808156027
943.0,9.881113960675096
943.5,9.881878707600446
944.0,9.88264304936184
944.5,9.88340698638837
945.0,9.884170519108435
945.5,9.884933647949762
946.0,9.885696373339394
946.5,9.886458695703706
947.0,9.887220615468385
947.5,9.887982133058454
948.0,9.888743248898258
948.5,9.889503963411476
949.0,9.89026427702111
949.5,9.891024190149498
950.0,9.89178370321831
950.5,9.892542816648552
951.0,9.893301530860564
951.5,9.894059846274022
952.0,9.894817763307943
952.5,9.895575282380685
953.0,9.896332403909941
953.5,9.897089128312755
954.0,9.897845456005511
954.5,9.898601387403938
955.0,9.899356922923111
955.5,9.900112062977456
956.0,9.900866807980748
956.5,9.901621158346112
957.0,9.902375114486025
957.5,9.903128676812319
958.0,9.90388184573618
958.5,9.904634621668151
959.0,9.905387005018131
959.5,9.90613899619538
960.0,9.906890595608518
960.5,9.907641803665527
961.0,9.90839262077375
961.5,9.909143047339898
962.0,9.909893083770042
962.5,9.910642730469625
963.0,9.911391987843459
963.5,9.912140856295721
964.0,9.912889336229961
964.5,9.913637428049103
965.0,9.914385132155443
965.5,9.91513244895065
966.0,9.915879378835774
966.5,9.916625922211235
967.0,9.917372079476841
967.5,9.918117851031772
968.0,9.918863237274595
968.5,9.919608238603253
969.0,9.92035285541508
969.5,9.921097088106793
970.0,9.92184093707449
970.5,9.922584402713664
971.0,9.923327485419192
971.5,9.924070185585345
972.0,9.92481250360578
972.5,9.925554439873554
973.0,9.926295994781112
973.5,9.927037168720295
974.0,9.927777962082342
974.5,9.92851837525789
975.0,9.929258408636972
975.5,9.929998062609027
976.0,9.930737337562887
976.5,9.93147623388679
977.0,9.932214751968385
977.5,9.932952892194715
978.0,9.933690654952233
978.5,9.934428040626804
979.0,9.935165049603695
979.5,9.935901682267588
980.0,9.936637939002571
980.5,9.93737382019215
981.0,9.938109326219239
981.5,9.938844457466171
982.0,9.939579214314692
982.5,9.940313597145968
983.0,9.94104760634058
983.5,9.94178124227853
984.0,9.94251450533924
984.5,9.943247395901553
985.0,9.943979914343739
985.5,9.944712061043486
986.0,9.945443836377912
986.5,9.946175240723559
987.0,9.946906274456397
987.5,9.947636937951827
988.0,9.948367231584678
988.5,9.949097155729207
989.0,9.94982671075911
989.5,9.950555897047511
990.0,9.951284714966972
990.5,9.952013164889486
991.0,9.952741247186488
991.5,9.953468962228849
992.0,9.954196310386875
992.5,9.95492329203032
993.0,9.955649907528374
993.5,9.95637615724967
994.0,9.957102041562287
994.5,9.957827560833744
995.0,9.958552715431011
995.5,9.959277505720502
996.0,9.960001932068081
996.5,9.960725994839057
997.0,9.961449694398196
997.5,9.962173031109709
998.0,9.96289600533726
998.5,9.963618617443972
999.0,9.964340867792417
999.5,9.965062756744627
1000.0,9.965784284662087
